BeelineGPS
timestamp,callsign,audio level,lat,lon,alt,alt units,f_id,serialNum
2018-03-22 12:20:04.820828,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:20:07.843538,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:20:10.880039,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:20:13.832872,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:20:16.825852,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:20:19.825748,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,252
2018-03-22 12:20:22.844073,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,259
2018-03-22 12:20:25.825204,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,259
2018-03-22 12:20:28.826087,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,259
2018-03-22 12:20:31.856654,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,259
2018-03-22 12:20:34.819427,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,259
2018-03-22 12:20:37.832175,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,255
2018-03-22 12:20:40.822356,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,249
2018-03-22 12:20:43.823528,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:20:46.839912,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,232
2018-03-22 12:20:49.817494,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:20:52.857904,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:20:55.825401,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:20:58.828301,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:21:01.856297,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:21:04.829049,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:21:07.819608,ft,123.2855,199,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:21:10.826060,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:21:13.881470,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:21:16.829139,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:21:19.848993,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:21:22.857520,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:21:25.845811,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:21:28.831810,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:21:31.865325,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:21:34.830042,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:21:37.821473,ft,123.2855,196,1,00000000ef7632b6,AG7IU-2,44.5583,249
2018-03-22 12:21:40.824629,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,249
2018-03-22 12:21:43.857408,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:21:46.819235,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:21:49.839530,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:21:52.858228,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:21:55.840733,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:21:58.828529,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:22:01.857451,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:22:04.828188,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:22:07.822625,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,232
2018-03-22 12:22:10.826091,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:22:13.856921,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:22:16.824921,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:22:19.823864,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:22:22.904179,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,226
2018-03-22 12:22:25.861275,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,223
2018-03-22 12:22:28.821858,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:22:31.844465,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:22:34.830899,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,216
2018-03-22 12:22:37.834853,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,216
2018-03-22 12:22:40.823443,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,216
2018-03-22 12:22:43.863513,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,216
2018-03-22 12:22:46.831821,ft,123.2855,199,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:22:49.839336,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:22:52.863572,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:22:55.825332,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:22:58.830596,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,226
2018-03-22 12:23:01.831380,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,226
2018-03-22 12:23:04.842850,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5583,226
2018-03-22 12:23:07.837455,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:23:10.839889,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:23:14.008066,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,239
2018-03-22 12:23:16.825563,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:23:19.820774,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:23:22.871933,ft,123.2855,199,1,00000000ef7632b6,AG7IU-2,44.5583,229
2018-03-22 12:23:25.827042,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:23:28.840006,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:23:31.826776,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:23:34.899447,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:23:37.843795,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:23:40.836334,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:23:43.862676,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:23:46.838695,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:23:49.835999,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:23:52.845412,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:23:55.833397,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:23:58.834641,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:24:01.826751,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:24:04.870404,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:24:07.843375,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:24:10.827815,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:24:13.889491,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:24:16.830117,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:24:19.835715,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:24:22.847422,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:24:28.824655,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:24:31.833556,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:24:34.855729,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:24:37.837585,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:24:40.823948,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:24:43.864924,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:24:46.841424,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:24:49.851143,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:24:52.842796,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:24:55.862247,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:25:01.828997,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:25:04.862293,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:25:07.849953,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:25:10.836736,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:25:13.861551,ft,123.2857,199,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:25:16.853496,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:25:19.845209,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:25:22.845129,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,236
2018-03-22 12:25:25.864142,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:25:28.835923,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,239
2018-03-22 12:25:31.833333,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,239
2018-03-22 12:25:34.866834,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:25:37.834945,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:40.837358,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:43.835138,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:46.844227,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:49.827454,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:52.836778,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:55.875593,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:25:58.864501,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,249
2018-03-22 12:26:01.832619,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,246
2018-03-22 12:26:04.869323,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:26:07.845136,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,239
2018-03-22 12:26:10.836358,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:26:13.836145,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5583,242
2018-03-22 12:26:16.849160,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:26:19.836474,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:26:22.841204,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:26:25.865752,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:26:28.845901,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:26:31.846333,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:34.884403,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:37.842300,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:40.831214,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:43.834452,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:46.864803,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:26:49.836973,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:52.837043,ft,123.2855,199,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:26:55.864014,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:26:58.833843,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:01.838139,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:04.849269,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:07.837430,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:27:10.834351,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:27:13.837023,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:27:16.863588,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:19.837623,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:22.845323,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:25.866252,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:28.838985,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:31.841146,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:34.848671,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:27:37.838082,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:27:40.833529,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:27:43.853383,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:27:46.865768,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:27:49.840574,ft,123.2857,197,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:27:52.849604,ft,123.2857,198,1,00000000ef7632b6,AG7IU-2,44.5585,249
2018-03-22 12:27:55.873120,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,249
2018-03-22 12:27:58.838402,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,249
2018-03-22 12:28:01.841340,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:28:04.835055,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,246
2018-03-22 12:28:07.864391,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:28:10.835106,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:28:13.837248,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,242
2018-03-22 12:28:16.869574,ft,123.2855,199,1,00000000ef7632b6,AG7IU-2,44.5585,239
2018-03-22 12:28:19.842364,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,236
2018-03-22 12:28:22.846073,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,232
2018-03-22 12:28:25.868102,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:28:28.841989,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,229
2018-03-22 12:28:31.842401,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:28:34.855110,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,226
2018-03-22 12:28:37.869209,ft,123.2855,197,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:28:40.848518,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,223
2018-03-22 12:28:43.838632,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:28:46.871490,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:28:49.860785,ft,123.2855,198,1,00000000ef7632b6,AG7IU-2,44.5585,219
2018-03-22 12:18:05.356004,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,223,1,44.5583
2018-03-22 12:18:08.265400,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,223,1,44.5583
2018-03-22 12:18:11.267585,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,223,1,44.5583
2018-03-22 12:18:14.290754,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,226,1,44.5583
2018-03-22 12:18:17.268716,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,229,1,44.5583
2018-03-22 12:18:20.273029,00000000ef7632b6,197,ft,-123.2855,AG7IU-2,232,1,44.5583
2018-03-22 12:18:23.263550,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,232,1,44.5583
2018-03-22 12:18:26.269755,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,229,1,44.5583
2018-03-22 12:18:29.274495,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,232,1,44.5583
2018-03-22 12:18:32.271536,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,239,1,44.5583
2018-03-22 12:18:35.300264,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,242,1,44.5583
2018-03-22 12:18:38.284160,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,249,1,44.5583
2018-03-22 12:18:41.268898,00000000ef7632b6,199,ft,-123.2855,AG7IU-2,252,1,44.5583
2018-03-22 12:18:44.298301,00000000ef7632b6,199,ft,-123.2855,AG7IU-2,252,1,44.5583
2018-03-22 12:18:47.263118,00000000ef7632b6,199,ft,-123.2855,AG7IU-2,252,1,44.5583
2018-03-22 12:18:50.280748,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,255,1,44.5583
2018-03-22 12:18:53.264682,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,255,1,44.5583
2018-03-22 12:18:56.268639,00000000ef7632b6,197,ft,-123.2855,AG7IU-2,249,1,44.5583
2018-03-22 12:18:59.265214,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,242,1,44.5583
2018-03-22 12:19:02.264203,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,236,1,44.5583
2018-03-22 12:19:05.305674,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,229,1,44.5583
2018-03-22 12:19:08.267429,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,219,1,44.5583
2018-03-22 12:19:11.275179,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,213,1,44.5583
2018-03-22 12:19:14.297016,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,210,1,44.5583
2018-03-22 12:19:17.271040,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,206,1,44.5583
2018-03-22 12:19:20.265166,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,206,1,44.5583
2018-03-22 12:19:23.272663,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,210,1,44.5583
2018-03-22 12:19:26.298800,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,216,1,44.5583
2018-03-22 12:19:29.268011,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,223,1,44.5583
2018-03-22 12:19:32.271982,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,223,1,44.5583
2018-03-22 12:19:35.298359,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,226,1,44.5583
2018-03-22 12:19:38.270091,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,226,1,44.5583
2018-03-22 12:19:41.267112,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,229,1,44.5583
2018-03-22 12:19:44.268982,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,236,1,44.5583
2018-03-22 12:19:47.269252,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,239,1,44.5583
2018-03-22 12:19:50.265972,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,242,1,44.5583
2018-03-22 12:19:53.277168,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,242,1,44.5583
2018-03-22 12:19:56.296133,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,239,1,44.5583
2018-03-22 12:19:59.272269,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,239,1,44.5583
2018-03-22 12:20:02.263687,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,239,1,44.5583
2018-03-22 12:20:05.301185,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,242,1,44.5583
2018-03-22 12:20:08.267325,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,236,1,44.5583
2018-03-22 12:20:11.271029,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,239,1,44.5583
2018-03-22 12:20:14.269478,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,232,1,44.5583
2018-03-22 12:20:17.270277,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,232,1,44.5583
2018-03-22 12:20:20.280967,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,236,1,44.5583
2018-03-22 12:20:23.274269,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,232,1,44.5583
2018-03-22 12:20:26.309262,00000000ef7632b6,198,ft,-123.2853,AG7IU-2,232,1,44.5583
2018-03-22 12:20:29.276494,00000000ef7632b6,197,ft,-123.2853,AG7IU-2,232,1,44.5583
2018-03-22 12:20:32.273170,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,232,1,44.5583
2018-03-22 12:20:35.312004,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,236,1,44.5583
2018-03-22 12:20:38.276970,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,239,1,44.5583
2018-03-22 12:20:41.271637,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,242,1,44.5583
2018-03-22 12:20:44.268174,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,252,1,44.5583
2018-03-22 12:20:47.302790,00000000ef7632b6,197,ft,-123.2855,AG7IU-2,259,1,44.5583
2018-03-22 12:20:50.279344,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,262,1,44.5583
2018-03-22 12:20:53.267699,00000000ef7632b6,197,ft,-123.2855,AG7IU-2,269,1,44.5583
2018-03-22 12:20:56.294635,00000000ef7632b6,198,ft,-123.2855,AG7IU-2,272,1,44.5583
