BeelineGPS
timestamp,callsign,audio level,lat,lon,alt,alt units,f_id,serialNum
2018-03-22 11:49:30.864372,4551,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:33.866322,4551,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:36.900020,4551,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:39.894524,4551,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:45.872870,4547,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,196
2018-03-22 11:49:48.869579,4551,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:51.894574,4554,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:49:54.877406,4554,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:49:57.914663,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:50:00.867767,4560,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:50:03.881845,4564,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:50:06.900196,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:50:09.872124,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:12.860855,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:15.858759,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:50:18.883534,4574,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:50:21.866073,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:24.851792,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:27.902727,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:30.870858,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:33.886700,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:36.864872,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:39.870610,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:42.860874,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:45.870494,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:48.910202,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:51.868048,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:54.876128,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:50:57.904711,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:00.864112,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:51:03.871255,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:51:06.866168,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:09.890159,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:51:12.862361,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:51:15.867840,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:51:18.891791,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:51:21.863220,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:51:24.875874,4574,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:51:27.903882,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:51:30.865326,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:51:33.871276,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:51:36.860750,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:39.901159,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:42.867327,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:45.869752,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:48.894297,4580,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,197
2018-03-22 11:51:51.863555,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:51:54.885971,4577,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7958,198
2018-03-22 11:51:57.900449,4574,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:00.863078,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:03.871739,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:06.870013,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:09.904136,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:12.870793,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:15.877862,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:18.888699,4570,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:21.871685,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:24.849034,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:27.879666,4564,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:30.863811,4564,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:33.862232,4560,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:36.857396,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:39.897679,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:42.859913,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:45.853441,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:52:51.870390,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:54.862887,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:52:57.871199,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:53:00.861854,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:53:03.870960,4567,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,197
2018-03-22 11:53:06.866943,4564,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:53:09.894651,4560,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:53:12.865638,4560,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 11:53:15.866109,4557,00000000ef7632b6,2,AG7IU-1,120.6513,ft,43.7957,198
2018-03-22 13:30:58.440738,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:00.473510,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:03.445278,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:06.404572,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:09.384449,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:12.447514,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:15.417632,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:18.380257,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:21.456856,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:24.447469,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:27.412955,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:30.476668,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:33.444455,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:36.408422,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:39.387537,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:42.461813,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:45.575350,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:48.492996,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:51.464350,00000000ef7632b6,195,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:54.443606,00000000ef7632b6,195,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:31:57.410963,00000000ef7632b6,194,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:00.393494,00000000ef7632b6,193,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:03.456492,00000000ef7632b6,192,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:06.424949,00000000ef7632b6,191,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:09.418984,00000000ef7632b6,190,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:12.460640,00000000ef7632b6,186,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:15.436944,00000000ef7632b6,188,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:18.423760,00000000ef7632b6,185,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:21.476095,00000000ef7632b6,186,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:24.453561,00000000ef7632b6,184,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:27.415442,00000000ef7632b6,186,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:30.397217,00000000ef7632b6,182,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:36.452362,00000000ef7632b6,113,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:42.470645,00000000ef7632b6,113,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:45.438522,00000000ef7632b6,119,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:48.409614,00000000ef7632b6,116,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:51.366423,00000000ef7632b6,117,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:54.449946,00000000ef7632b6,118,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:32:57.426089,00000000ef7632b6,123,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:00.382735,00000000ef7632b6,117,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:03.450538,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:06.421071,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:09.398587,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:12.464800,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:15.442576,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:18.402761,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:21.366701,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:24.459978,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:27.413931,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:30.398633,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:36.424978,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:39.399725,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:42.373202,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:45.414004,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:48.496580,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:51.383336,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:54.458185,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:33:57.477400,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:00.386062,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:03.467874,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:06.450154,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:09.447780,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:12.468994,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:15.591890,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:18.556227,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:21.419233,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:24.473370,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:27.424754,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:30.411859,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:33.478464,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:36.434981,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:39.367136,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:42.385970,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:45.463156,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:48.420976,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:51.389872,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:54.452738,00000000ef7632b6,194,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:34:57.431238,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:00.391801,00000000ef7632b6,192,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:03.472620,00000000ef7632b6,191,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:06.434963,00000000ef7632b6,194,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:09.412761,00000000ef7632b6,103,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:12.476251,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:15.458539,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:18.418366,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:21.394015,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:24.459931,00000000ef7632b6,192,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:27.427178,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:30.404134,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:33.467552,00000000ef7632b6,200,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:36.440973,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:39.407713,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:42.440001,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:45.606493,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:48.530115,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:51.394636,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:54.469619,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:35:57.432552,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:00.428488,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:03.381140,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:06.440900,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:09.406981,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:12.402936,00000000ef7632b6,199,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:15.450315,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:18.441125,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:21.399457,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:24.489440,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:27.442281,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:30.426506,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:33.378624,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:36.446050,00000000ef7632b6,194,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:39.485092,00000000ef7632b6,197,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:42.391896,00000000ef7632b6,126,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:45.361138,00000000ef7632b6,152,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:48.426430,00000000ef7632b6,196,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:51.420633,00000000ef7632b6,188,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:54.370244,00000000ef7632b6,198,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:36:57.434615,00000000ef7632b6,171,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:00.406850,00000000ef7632b6,158,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:03.377386,00000000ef7632b6,149,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:06.450346,00000000ef7632b6,138,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:09.418372,00000000ef7632b6,138,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:12.388382,00000000ef7632b6,128,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:15.464714,00000000ef7632b6,105,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:18.532283,00000000ef7632b6,87,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:21.409519,00000000ef7632b6,75,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:24.366385,00000000ef7632b6,65,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:27.543495,00000000ef7632b6,66,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:30.428504,00000000ef7632b6,58,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:33.477479,00000000ef7632b6,59,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:36.343740,00000000ef7632b6,55,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:39.528528,00000000ef7632b6,49,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:42.442282,00000000ef7632b6,41,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:45.619976,00000000ef7632b6,39,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:48.506690,00000000ef7632b6,33,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:51.367616,00000000ef7632b6,33,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:54.355317,00000000ef7632b6,31,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:37:57.361481,00000000ef7632b6,30,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:00.356951,00000000ef7632b6,29,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:03.348758,00000000ef7632b6,31,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:06.357457,00000000ef7632b6,38,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:09.354924,00000000ef7632b6,47,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:12.393580,00000000ef7632b6,45,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:15.355594,00000000ef7632b6,43,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:18.377063,00000000ef7632b6,40,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:21.340682,00000000ef7632b6,46,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:24.381861,00000000ef7632b6,43,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:27.341856,00000000ef7632b6,47,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:30.406682,00000000ef7632b6,40,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:33.416352,00000000ef7632b6,42,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:36.389771,00000000ef7632b6,37,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:39.338751,00000000ef7632b6,33,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:42.353135,00000000ef7632b6,26,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:45.351856,00000000ef7632b6,27,ft,4413,AG7IU-2,-120.6502,2,43.799
2018-03-22 13:38:48.346067,00000000ef7632b6,29,ft,4413,AG7IU-2,-120.6502,2,43.799
